"𒤴";"NAGAR~b";"x12934";"NAGAR~b";"@@@";"NAGAR~b";"NAGAR"
"𒤵";"NAM~a";"x12935";"NAM~a";"@@@";"NAM~a";"NAM"
"𒤶";"NAM~b";"x12936";"NAM~b";"@@@";"NAM~b";"NAM"
"𒤷";"NAM~c";"x12937";"NAM~c";"@@@";"NAM~c";"NAM"
"𒤸";"NAM~d";"x12938";"NAM~d";"@@@";"NAM~d";"NAM"
"𒤹";"NAM₂";"x12939";"NAM2";"@@@";"NAM₂";"NAM₂"
"𒤺";"|NAM₂×1(N01)|";"x1293A";"|NAM2×1(N01)|";"@@@";"|NAM₂×1(N01)|";"|NAM₂×1(N01)|"
"𒤻";"NAM₂@g";"x1293B";"NAM2@g";"@@@";"NAM₂@g";"NAM₂"
"𒤼";"NAM₂@t";"x1293C";"NAM2@t";"@@@";"NAM₂@t";"NAM₂"
"𒤽";"NANŠE~a";"x1293D";"NANŠE~a";"@@@";"NANŠE~a";"NANŠE"
"𒤾";"NANŠE~b";"x1293E";"NANŠE~b";"@@@";"NANŠE~b";"NANŠE"
"𒤿";"NAR";"x1293F";"NAR";"@@@";"NAR";"NAR"
"𒥀";"NE~a";"x12940";"NE~a";"@@@";"NE~a";"NE"
"𒥁";"NE~b";"x12941";"NE~b";"@@@";"NE~b";"NE"
"𒥂";"NE~c";"x12942";"NE~c";"@@@";"NE~c";"NE"
"𒥃";"NE~d";"x12943";"NE~d";"@@@";"NE~d";"NE"
"𒥄";"NESAG₂~a";"x12944";"NESAG2~a";"@@@";"NESAG₂~a";"NESAG₂"
"𒥅";"NESAG₂~b";"x12945";"NESAG2~b";"@@@";"NESAG₂~b";"NESAG₂"
"𒥆";"NI~a";"x12946";"NI~a";"@@@";"NI~a";"NI"
"𒥇";"NI~a@g";"x12947";"NI~a@g";"@@@";"NI~a@g";"NI"
"𒥈";"NI~b";"x12948";"NI~b";"@@@";"NI~b";"NI"
"𒥉";"|NI~b×4(N57)|";"x12949";"|NI~b×4(N57)|";"@@@";"|NI~b×4(N57)|";"|NI×4(N57)|"
"𒥊";"|NI~b×8(N57)|";"x1294A";"|NI~b×8(N57)|";"@@@";"|NI~b×8(N57)|";"|NI×8(N57)|"
"𒥋";"NI₂";"x1294B";"NI2";"@@@";"NI₂";"NI₂"
"𒥌";"NIGIN";"x1294C";"NIGIN";"@@@";"NIGIN";"NIGIN"
"𒥍";"NIM~a";"x1294D";"NIM~a";"@@@";"NIM~a";"NIM"
"𒥎";"NIM~b1";"x1294E";"NIM~b1";"@@@";"NIM~b1";"NIM"
"𒥏";"NIM~b2";"x1294F";"NIM~b2";"@@@";"NIM~b2";"NIM"
"𒥐";"NIM~b3";"x12950";"NIM~b3";"@@@";"NIM~b3";"NIM"
"𒥑";"NIMGIR";"x12951";"NIMGIR";"@@@";"NIMGIR";"NIMGIR"
"𒥒";"NINDA₂";"x12952";"NINDA2";"@@@";"NINDA₂";"NINDA₂"
"𒥓";"|NINDA₂×AN|";"x12953";"|NINDA2×AN|";"@@@";"|NINDA₂×AN|";"|NINDA₂×AN|"
"𒥔";"|NINDA₂×(AN.HI)|";"x12954";"|NINDA2×(AN.HI)|";"@@@";"|NINDA₂×(AN.HI)|";"|NINDA₂×(AN.HI)|"
"𒥕";"|NINDA₂×(AN.ME~a)|";"x12955";"|NINDA2×(AN.ME~a)|";"@@@";"|NINDA₂×(AN.ME~a)|";"|NINDA₂×(AN.ME)|"
"𒥖";"|NINDA₂×EZEN~b|";"x12956";"|NINDA2×EZEN~b|";"@@@";"|NINDA₂×EZEN~b|";"|NINDA₂×EZEN|"
"𒥗";"|NINDA₂×GAʾAR~a1|";"x12957";"|NINDA2×GAʾAR~a1|";"@@@";"|NINDA₂×GAʾAR~a1|";"|NINDA₂×GAʾAR|"
"𒥘";"|NINDA₂×GAR|";"x12958";"|NINDA2×GAR|";"@@@";"|NINDA₂×GAR|";"|NINDA₂×GAR|"
"𒥙";"|NINDA₂×GIŠ|";"x12959";"|NINDA2×GIŠ|";"@@@";"|NINDA₂×GIŠ|";"|NINDA₂×GIŠ|"
"𒥚";"|NINDA₂×GU₄|";"x1295A";"|NINDA2×GU4|";"@@@";"|NINDA₂×GU₄|";"|NINDA₂×GU₄|"
"𒥛";"|NINDA₂×HI|";"x1295B";"|NINDA2×HI|";"@@@";"|NINDA₂×HI|";"|NINDA₂×HI|"
"𒥜";"|NINDA₂×(HI.AN.ME~a)|";"x1295C";"|NINDA2×(HI.AN.ME~a)|";"@@@";"|NINDA₂×(HI.AN.ME~a)|";"|NINDA₂×(HI.AN.ME)|"
"𒥝";"|NINDA₂×(HI.ME~a)|";"x1295D";"|NINDA2×(HI.ME~a)|";"@@@";"|NINDA₂×(HI.ME~a)|";"|NINDA₂×(HI.ME)|"
"𒥞";"|NINDA₂×KAŠ~b|";"x1295E";"|NINDA2×KAŠ~b|";"@@@";"|NINDA₂×KAŠ~b|";"|NINDA₂×KAŠ|"
"𒥟";"|NINDA₂×MAR~a|";"x1295F";"|NINDA2×MAR~a|";"@@@";"|NINDA₂×MAR~a|";"|NINDA₂×MAR|"
"𒥠";"|NINDA₂×MAR~b|";"x12960";"|NINDA2×MAR~b|";"@@@";"|NINDA₂×MAR~b|";"|NINDA₂×MAR|"
"𒥡";"|NINDA₂×NUN~a|";"x12961";"|NINDA2×NUN~a|";"@@@";"|NINDA₂×NUN~a|";"|NINDA₂×NUN|"
"𒥢";"|NINDA₂×U₄|";"x12962";"|NINDA2×U4|";"@@@";"|NINDA₂×U₄|";"|NINDA₂×U₄|"
"𒥣";"|NINDA₂×(ZATU659×1(N01))|";"x12963";"|NINDA2×(ZATU659×1(N01))|";"@@@";"|NINDA₂×(ZATU659×1(N01))|";"|NINDA₂×(ZATU659×1(N01))|"
"𒥤";"|NINDA₂×ZATU710|";"x12964";"|NINDA2×ZATU710|";"@@@";"|NINDA₂×ZATU710|";"|NINDA₂×ZATU710|"
"𒥥";"|NINDA₂×1(N01)|";"x12965";"|NINDA2×1(N01)|";"@@@";"|NINDA₂×1(N01)|";"|NINDA₂×1(N01)|"
"𒥦";"|NINDA₂×2(N01)|";"x12966";"|NINDA2×2(N01)|";"@@@";"|NINDA₂×2(N01)|";"|NINDA₂×2(N01)|"
"𒥧";"|NINDA₂×(1(N06).HI@g~a)|";"x12967";"|NINDA2×(1(N06).HI@g~a)|";"@@@";"|NINDA₂×(1(N06).HI@g~a)|";"|NINDA₂×(1(N06).HI)|"
"𒥨";"|NINDA₂×1(N08)|";"x12968";"|NINDA2×1(N08)|";"@@@";"|NINDA₂×1(N08)|";"|NINDA₂×1(N08)|"
"𒥩";"NIR~a";"x12969";"NIR~a";"@@@";"NIR~a";"NIR"
"𒥪";"|NIR~a×AN|";"x1296A";"|NIR~a×AN|";"@@@";"|NIR~a×AN|";"|NIR×AN|"
"𒥫";"NIR~b";"x1296B";"NIR~b";"@@@";"NIR~b";"NIR"
"𒥬";"NU";"x1296C";"NU";"@@@";"NU";"NU"
"𒥭";"NU@g";"x1296D";"NU@g";"@@@";"NU@g";"NU"
"𒥮";"NU₁₁";"x1296E";"NU11";"@@@";"NU₁₁";"NU₁₁"
"𒥯";"|NU₁₁&NU₁₁|";"x1296F";"|NU11&NU11|";"@@@";"|NU₁₁&NU₁₁|";"|NU₁₁&NU₁₁|"
"𒥰";"NU₁₁@t";"x12970";"NU11@t";"@@@";"NU₁₁@t";"NU₁₁"
"𒥱";"NUMUN";"x12971";"NUMUN";"@@@";"NUMUN";"NUMUN"
"𒥲";"NUN~a";"x12972";"NUN~a";"@@@";"NUN~a";"NUN"
"𒥳";"|NUN~a+A|";"x12973";"|NUN~a+A|";"@@@";"|NUN~a+A|";"|NUN+A|"
"𒥴";"|NUN~a+EN~a|";"x12974";"|NUN~a+EN~a|";"@@@";"|NUN~a+EN~a|";"|NUN+EN|"
"𒥵";"|NUN~a+EN~b|";"x12975";"|NUN~a+EN~b|";"@@@";"|NUN~a+EN~b|";"|NUN+EN|"
"𒥶";"|NUN~a+EN~d|";"x12976";"|NUN~a+EN~d|";"@@@";"|NUN~a+EN~d|";"|NUN+EN|"
"𒥷";"|NUN~a+NAM₂|";"x12977";"|NUN~a+NAM2|";"@@@";"|NUN~a+NAM₂|";"|NUN+NAM₂|"
"𒥸";"NUN~b";"x12978";"NUN~b";"@@@";"NUN~b";"NUN"
"𒥹";"|NUN~b+EN~a|";"x12979";"|NUN~b+EN~a|";"@@@";"|NUN~b+EN~a|";"|NUN+EN|"
"𒥺";"NUN~c";"x1297A";"NUN~c";"@@@";"NUN~c";"NUN"
"𒥻";"NUN~d";"x1297B";"NUN~d";"@@@";"NUN~d";"NUN"
"𒥼";"NUNUZ~a0";"x1297C";"NUNUZ~a0";"@@@";"NUNUZ~a0";"NUNUZ0"
"𒥽";"NUNUZ~a1";"x1297D";"NUNUZ~a1";"@@@";"NUNUZ~a1";"NUNUZ"
"𒥾";"NUNUZ~a2";"x1297E";"NUNUZ~a2";"@@@";"NUNUZ~a2";"NUNUZ"
"𒥿";"NUNUZ~b1";"x1297F";"NUNUZ~b1";"@@@";"NUNUZ~b1";"NUNUZ"
"𒦀";"NUNUZ~c";"x12980";"NUNUZ~c";"@@@";"NUNUZ~c";"NUNUZ"
"𒦁";"PA~a";"x12981";"PA~a";"@@@";"PA~a";"PA"
"𒦂";"PA~b";"x12982";"PA~b";"@@@";"PA~b";"PA"
"𒦃";"PAD~a";"x12983";"PAD~a";"@@@";"PAD~a";"PAD"
"𒦄";"PAD~b";"x12984";"PAD~b";"@@@";"PAD~b";"PAD"
"𒦅";"PAP~a";"x12985";"PAP~a";"@@@";"PAP~a";"PAP"
"𒦆";"PAP~a@t";"x12986";"PAP~a@t";"@@@";"PAP~a@t";"PAP"
"𒦇";"PAP~b";"x12987";"PAP~b";"@@@";"PAP~b";"PAP"
"𒦈";"PIRIG~a1";"x12988";"PIRIG~a1";"@@@";"PIRIG~a1";"PIRIG"
"𒦉";"PIRIG~a2";"x12989";"PIRIG~a2";"@@@";"PIRIG~a2";"PIRIG"
"𒦊";"PIRIG~a3";"x1298A";"PIRIG~a3";"@@@";"PIRIG~a3";"PIRIG"
"𒦋";"PIRIG~b1";"x1298B";"PIRIG~b1";"@@@";"PIRIG~b1";"PIRIG"
"𒦌";"|PIRIG~b1+DIN|";"x1298C";"|PIRIG~b1+DIN|";"@@@";"|PIRIG~b1+DIN|";"|PIRIG+DIN|"
"𒦍";"PIRIG~b2";"x1298D";"PIRIG~b2";"@@@";"PIRIG~b2";"PIRIG"
"𒦎";"PU₂";"x1298E";"PU2";"@@@";"PU₂";"PU₂"
"𒦏";"RA";"x1298F";"RA";"@@@";"RA";"RA"
"𒦐";"RAD~a";"x12990";"RAD~a";"@@@";"RAD~a";"RAD"
"𒦑";"RAD~a@g";"x12991";"RAD~a@g";"@@@";"RAD~a@g";"RAD"
"𒦒";"RAD~b";"x12992";"RAD~b";"@@@";"RAD~b";"RAD"
"𒦓";"RI₈~a";"x12993";"RI8~a";"@@@";"RI₈~a";"RI₈"
"𒦔";"RI₈~b";"x12994";"RI8~b";"@@@";"RI₈~b";"RI₈"
"𒦕";"RU";"x12995";"RU";"@@@";"RU";"RU"
"𒦖";"SA~a";"x12996";"SA~a";"@@@";"SA~a";"SA"
"𒦗";"SA~c";"x12997";"SA~c";"@@@";"SA~c";"SA"
"𒦘";"SAG";"x12998";"SAG";"@@@";"SAG";"SAG"
"𒦙";"|SAG+UKKIN~b×1(N57)|";"x12999";"|SAG+UKKIN~b×1(N57)|";"@@@";"|SAG+UKKIN~b×1(N57)|";"|SAG+UKKIN×1(N57)|"
"𒦚";"|SAG×GEŠTU~a|";"x1299A";"|SAG×GEŠTU~a|";"@@@";"|SAG×GEŠTU~a|";"|SAG×GEŠTU|"
"𒦛";"|SAG×GEŠTU~b|";"x1299B";"|SAG×GEŠTU~b|";"@@@";"|SAG×GEŠTU~b|";"|SAG×GEŠTU|"
"𒦜";"|SAG×MA|";"x1299C";"|SAG×MA|";"@@@";"|SAG×MA|";"|SAG×MA|"
"𒦝";"|SAG×NAM₂|";"x1299D";"|SAG×NAM2|";"@@@";"|SAG×NAM₂|";"|SAG×NAM₂|"
"𒦞";"SAG@g";"x1299E";"SAG@g";"@@@";"SAG@g";"SAG"
"𒦟";"SAG@n";"x1299F";"SAG@n";"@@@";"SAG@n";"SAG"
"𒦠";"SAGŠU";"x129A0";"SAGŠU";"@@@";"SAGŠU";"SAGŠU"
"𒦡";"SAL";"x129A1";"SAL";"@@@";"SAL";"SAL"
"𒦢";"|SAL×1(N58)|";"x129A2";"|SAL×1(N58)|";"@@@";"|SAL×1(N58)|";"|SAL×1(N58)|"
"𒦣";"SANGA~a";"x129A3";"SANGA~a";"@@@";"SANGA~a";"SANGA"
"𒦤";"SANGA~b";"x129A4";"SANGA~b";"@@@";"SANGA~b";"SANGA"
"𒦥";"SANGA~c";"x129A5";"SANGA~c";"@@@";"SANGA~c";"SANGA"
"𒦦";"SANGA~e";"x129A6";"SANGA~e";"@@@";"SANGA~e";"SANGA"
"𒦧";"SAR~a";"x129A7";"SAR~a";"@@@";"SAR~a";"SAR"
"𒦨";"|SAR~a×ŠE~a|";"x129A8";"|SAR~a×ŠE~a|";"@@@";"|SAR~a×ŠE~a|";"|SAR×ŠE|"
"𒦩";"SAR~b";"x129A9";"SAR~b";"@@@";"SAR~b";"SAR"
"𒦪";"SAR~c";"x129AA";"SAR~c";"@@@";"SAR~c";"SAR"
"𒦫";"SAR~d";"x129AB";"SAR~d";"@@@";"SAR~d";"SAR"
"𒦬";"SI";"x129AC";"SI";"@@@";"SI";"SI"
"𒦭";"|SI+AN|";"x129AD";"|SI+AN|";"@@@";"|SI+AN|";"|SI+AN|"
"𒦮";"|SI×EN~a|";"x129AE";"|SI×EN~a|";"@@@";"|SI×EN~a|";"|SI×EN|"
"𒦯";"|SI×GU₄|";"x129AF";"|SI×GU4|";"@@@";"|SI×GU₄|";"|SI×GU₄|"
"𒦰";"|SI×KU~b1|";"x129B0";"|SI×KU~b1|";"@@@";"|SI×KU~b1|";"|SI×KU|"
"𒦱";"|SI×SAL|";"x129B1";"|SI×SAL|";"@@@";"|SI×SAL|";"|SI×SAL|"
"𒦲";"|SI×ŠE₃|";"x129B2";"|SI×ŠE3|";"@@@";"|SI×ŠE₃|";"|SI×ŠE₃|"
"𒦳";"|SI×TUN₃~a|";"x129B3";"|SI×TUN3~a|";"@@@";"|SI×TUN₃~a|";"|SI×TUN₃|"
"𒦴";"|SI×1(N58)|";"x129B4";"|SI×1(N58)|";"@@@";"|SI×1(N58)|";"|SI×1(N58)|"
"𒦵";"SI₄~a";"x129B5";"SI4~a";"@@@";"SI₄~a";"SI₄"
"𒦶";"SI₄~b";"x129B6";"SI4~b";"@@@";"SI₄~b";"SI₄"
"𒦷";"SI₄~c";"x129B7";"SI4~c";"@@@";"SI₄~c";"SI₄"
"𒦸";"SI₄~d";"x129B8";"SI4~d";"@@@";"SI₄~d";"SI₄"
"𒦹";"SI₄~f";"x129B9";"SI4~f";"@@@";"SI₄~f";"SI₄"
"𒦺";"SIG";"x129BA";"SIG";"@@@";"SIG";"SIG"
"𒦻";"SIG₂~a1";"x129BB";"SIG2~a1";"@@@";"SIG₂~a1";"SIG₂"
"𒦼";"SIG₂~a2";"x129BC";"SIG2~a2";"@@@";"SIG₂~a2";"SIG₂"
"𒦽";"SIG₂~a3";"x129BD";"SIG2~a3";"@@@";"SIG₂~a3";"SIG₂"
"𒦾";"SIG₂~a4";"x129BE";"SIG2~a4";"@@@";"SIG₂~a4";"SIG₂"
"𒦿";"SIG₂~b";"x129BF";"SIG2~b";"@@@";"SIG₂~b";"SIG₂"
"𒧀";"|SIG₂~b&SIG₂~b|";"x129C0";"|SIG2~b&SIG2~b|";"@@@";"|SIG₂~b&SIG₂~b|";"|SIG₂&SIG₂|"
"𒧁";"SIG₂~c1";"x129C1";"SIG2~c1";"@@@";"SIG₂~c1";"SIG₂"
"𒧂";"SIG₂~c2";"x129C2";"SIG2~c2";"@@@";"SIG₂~c2";"SIG₂"
"𒧃";"SIG₂~d1";"x129C3";"SIG2~d1";"@@@";"SIG₂~d1";"SIG₂"
"𒧄";"SIG₂~d2";"x129C4";"SIG2~d2";"@@@";"SIG₂~d2";"SIG₂"
"𒧅";"SIG₂~d3";"x129C5";"SIG2~d3";"@@@";"SIG₂~d3";"SIG₂"
"𒧆";"SIG₂~d4";"x129C6";"SIG2~d4";"@@@";"SIG₂~d4";"SIG₂"
"𒧇";"SIG₂~e";"x129C7";"SIG2~e";"@@@";"SIG₂~e";"SIG₂"
"𒧈";"SIG₄";"x129C8";"SIG4";"@@@";"SIG₄";"SIG₄"
"𒧉";"SIG₇";"x129C9";"SIG7";"@@@";"SIG₇";"SIG₇"
"𒧊";"SILA₃~a";"x129CA";"SILA3~a";"@@@";"SILA₃~a";"SILA₃"
"𒧋";"|SILA₃~a×A|";"x129CB";"|SILA3~a×A|";"@@@";"|SILA₃~a×A|";"|SILA₃×A|"
"𒧌";"|SILA₃~a×AMAR|";"x129CC";"|SILA3~a×AMAR|";"@@@";"|SILA₃~a×AMAR|";"|SILA₃×AMAR|"
"𒧍";"|SILA₃~a×DUG~a|";"x129CD";"|SILA3~a×DUG~a|";"@@@";"|SILA₃~a×DUG~a|";"|SILA₃×DUG|"
"𒧎";"|SILA₃~a×GA~a|";"x129CE";"|SILA3~a×GA~a|";"@@@";"|SILA₃~a×GA~a|";"|SILA₃×GA|"
"𒧏";"|SILA₃~a×GARA₂~a|";"x129CF";"|SILA3~a×GARA2~a|";"@@@";"|SILA₃~a×GARA₂~a|";"|SILA₃×GARA₂|"
"𒧐";"|SILA₃~a×GEŠTU~a|";"x129D0";"|SILA3~a×GEŠTU~a|";"@@@";"|SILA₃~a×GEŠTU~a|";"|SILA₃×GEŠTU|"
"𒧑";"|SILA₃~a×GEŠTU~c3|";"x129D1";"|SILA3~a×GEŠTU~c3|";"@@@";"|SILA₃~a×GEŠTU~c3|";"|SILA₃×GEŠTU|"
"𒧒";"|SILA₃~a×HAŠHUR|";"x129D2";"|SILA3~a×HAŠHUR|";"@@@";"|SILA₃~a×HAŠHUR|";"|SILA₃×HAŠHUR|"
"𒧓";"|SILA₃~a×HI|";"x129D3";"|SILA3~a×HI|";"@@@";"|SILA₃~a×HI|";"|SILA₃×HI|"
"𒧔";"|SILA₃~a×IB~a|";"x129D4";"|SILA3~a×IB~a|";"@@@";"|SILA₃~a×IB~a|";"|SILA₃×IB|"
"𒧕";"|SILA₃~a×KAŠ~a|";"x129D5";"|SILA3~a×KAŠ~a|";"@@@";"|SILA₃~a×KAŠ~a|";"|SILA₃×KAŠ|"
"𒧖";"|SILA₃~a×KAŠ~c|";"x129D6";"|SILA3~a×KAŠ~c|";"@@@";"|SILA₃~a×KAŠ~c|";"|SILA₃×KAŠ|"
"𒧗";"|SILA₃~a×KAŠ~d|";"x129D7";"|SILA3~a×KAŠ~d|";"@@@";"|SILA₃~a×KAŠ~d|";"|SILA₃×KAŠ|"
"𒧘";"|SILA₃~a×KU₆~a|";"x129D8";"|SILA3~a×KU6~a|";"@@@";"|SILA₃~a×KU₆~a|";"|SILA₃×KU₆|"
"𒧙";"|SILA₃~a×KUR~a|";"x129D9";"|SILA3~a×KUR~a|";"@@@";"|SILA₃~a×KUR~a|";"|SILA₃×KUR|"
"𒧚";"|SILA₃~a×MA|";"x129DA";"|SILA3~a×MA|";"@@@";"|SILA₃~a×MA|";"|SILA₃×MA|"
"𒧛";"|SILA₃~a×MAŠ|";"x129DB";"|SILA3~a×MAŠ|";"@@@";"|SILA₃~a×MAŠ|";"|SILA₃×MAŠ|"
"𒧜";"|SILA₃~a×MUD₃~b|";"x129DC";"|SILA3~a×MUD3~b|";"@@@";"|SILA₃~a×MUD₃~b|";"|SILA₃×MUD₃|"
"𒧝";"|SILA₃~a×NAGA~a|";"x129DD";"|SILA3~a×NAGA~a|";"@@@";"|SILA₃~a×NAGA~a|";"|SILA₃×NAGA|"
"𒧞";"|SILA₃~a×NI~a|";"x129DE";"|SILA3~a×NI~a|";"@@@";"|SILA₃~a×NI~a|";"|SILA₃×NI|"
"𒧟";"|SILA₃~a×NUN~b|";"x129DF";"|SILA3~a×NUN~b|";"@@@";"|SILA₃~a×NUN~b|";"|SILA₃×NUN|"
"𒧠";"|SILA₃~a×SUHUR|";"x129E0";"|SILA3~a×SUHUR|";"@@@";"|SILA₃~a×SUHUR|";"|SILA₃×SUHUR|"
"𒧡";"|SILA₃~a×SUM~a|";"x129E1";"|SILA3~a×SUM~a|";"@@@";"|SILA₃~a×SUM~a|";"|SILA₃×SUM|"
"𒧢";"|SILA₃~a×SUM~b|";"x129E2";"|SILA3~a×SUM~b|";"@@@";"|SILA₃~a×SUM~b|";"|SILA₃×SUM|"
"𒧣";"|SILA₃~a×ŠE~a|";"x129E3";"|SILA3~a×ŠE~a|";"@@@";"|SILA₃~a×ŠE~a|";"|SILA₃×ŠE|"
"𒧤";"|SILA₃~a×ŠE~a@t|";"x129E4";"|SILA3~a×ŠE~a@t|";"@@@";"|SILA₃~a×ŠE~a@t|";"|SILA₃×ŠE|"
"𒧥";"|SILA₃~a×ŠU|";"x129E5";"|SILA3~a×ŠU|";"@@@";"|SILA₃~a×ŠU|";"|SILA₃×ŠU|"
"𒧦";"|SILA₃~a×ŠU₂|";"x129E6";"|SILA3~a×ŠU2|";"@@@";"|SILA₃~a×ŠU₂|";"|SILA₃×ŠU₂|"
"𒧧";"|SILA₃~a×ZATU629|";"x129E7";"|SILA3~a×ZATU629|";"@@@";"|SILA₃~a×ZATU629|";"|SILA₃×ZATU629|"
"𒧨";"|SILA₃~a×ZATU646|";"x129E8";"|SILA3~a×ZATU646|";"@@@";"|SILA₃~a×ZATU646|";"|SILA₃×ZATU646|"
"𒧩";"|SILA₃~a×(ZATU659.TU~c)|";"x129E9";"|SILA3~a×(ZATU659.TU~c)|";"@@@";"|SILA₃~a×(ZATU659.TU~c)|";"|SILA₃×(ZATU659.TU)|"
"𒧪";"|SILA₃~a×1(N57)|";"x129EA";"|SILA3~a×1(N57)|";"@@@";"|SILA₃~a×1(N57)|";"|SILA₃×1(N57)|"
"𒧫";"SILA₃~b";"x129EB";"SILA3~b";"@@@";"SILA₃~b";"SILA₃"
"𒧬";"|SILA₃~b×GUG₂|";"x129EC";"|SILA3~b×GUG2|";"@@@";"|SILA₃~b×GUG₂|";"|SILA₃×GUG₂|"
"𒧭";"|SILA₃~b×NAGA~b|";"x129ED";"|SILA3~b×NAGA~b|";"@@@";"|SILA₃~b×NAGA~b|";"|SILA₃×NAGA|"
"𒧮";"|SILA₃~b×NI~a|";"x129EE";"|SILA3~b×NI~a|";"@@@";"|SILA₃~b×NI~a|";"|SILA₃×NI|"
"𒧯";"|SILA₃~b×NI~b|";"x129EF";"|SILA3~b×NI~b|";"@@@";"|SILA₃~b×NI~b|";"|SILA₃×NI|"
"𒧰";"|SILA₃~c×ZATU687|";"x129F0";"|SILA3~c×ZATU687|";"@@@";"|SILA₃~c×ZATU687|";"|SILA₃×ZATU687|"
"𒧱";"SILA₄~a";"x129F1";"SILA4~a";"@@@";"SILA₄~a";"SILA₄"
"𒧲";"SILA₄~b";"x129F2";"SILA4~b";"@@@";"SILA₄~b";"SILA₄"
"𒧳";"SILA₄~c";"x129F3";"SILA4~c";"@@@";"SILA₄~c";"SILA₄"
"𒧴";"SILA₄~d";"x129F4";"SILA4~d";"@@@";"SILA₄~d";"SILA₄"
"𒧵";"SILANITA";"x129F5";"SILANITA";"@@@";"SILANITA";"SILANITA"
"𒧶";"SIMUG";"x129F6";"SIMUG";"@@@";"SIMUG";"SIMUG"
"𒧷";"SU~a";"x129F7";"SU~a";"@@@";"SU~a";"SU"
"𒧸";"|SU~a×1(N58)|";"x129F8";"|SU~a×1(N58)|";"@@@";"|SU~a×1(N58)|";"|SU×1(N58)|"
"𒧹";"SU~b";"x129F9";"SU~b";"@@@";"SU~b";"SU"
"𒧺";"SU~c";"x129FA";"SU~c";"@@@";"SU~c";"SU"
"𒧻";"SU₃";"x129FB";"SU3";"@@@";"SU₃";"SU₃"
"𒧼";"SUG";"x129FC";"SUG";"@@@";"SUG";"SUG"
"𒧽";"SUG₅";"x129FD";"SUG5";"@@@";"SUG₅";"SUG₅"
"𒧾";"SUH₃";"x129FE";"SUH3";"@@@";"SUH₃";"SUH₃"
"𒧿";"SUHUR";"x129FF";"SUHUR";"@@@";"SUHUR";"SUHUR"
"𒨀";"SUHUR@g";"x12A00";"SUHUR@g";"@@@";"SUHUR@g";"SUHUR"
"𒨁";"SUHUR@n";"x12A01";"SUHUR@n";"@@@";"SUHUR@n";"SUHUR"
"𒨂";"SUHUR@t";"x12A02";"SUHUR@t";"@@@";"SUHUR@t";"SUHUR"
"𒨃";"SUKKAL";"x12A03";"SUKKAL";"@@@";"SUKKAL";"SUKKAL"
"𒨄";"SUKUD";"x12A04";"SUKUD";"@@@";"SUKUD";"SUKUD"
"𒨅";"|(SUKUD+SUKUD)~a|";"x12A05";"|(SUKUD+SUKUD)~a|";"@@@";"|(SUKUD+SUKUD)~a|";"|(SUKUD+SUKUD)|"
"𒨆";"|(SUKUD+SUKUD)~b|";"x12A06";"|(SUKUD+SUKUD)~b|";"@@@";"|(SUKUD+SUKUD)~b|";"|(SUKUD+SUKUD)|"
"𒨇";"SUKUD@g~a";"x12A07";"SUKUD@g~a";"@@@";"SUKUD@g~a";"SUKUD"
"𒨈";"SUKUD@g~b";"x12A08";"SUKUD@g~b";"@@@";"SUKUD@g~b";"SUKUD"
"𒨉";"SUKUD@g~c";"x12A09";"SUKUD@g~c";"@@@";"SUKUD@g~c";"SUKUD"
"𒨊";"SUKUD@g~d";"x12A0A";"SUKUD@g~d";"@@@";"SUKUD@g~d";"SUKUD"
"𒨋";"SUM~a";"x12A0B";"SUM~a";"@@@";"SUM~a";"SUM"
"𒨌";"SUM~b";"x12A0C";"SUM~b";"@@@";"SUM~b";"SUM"
"𒨍";"SUMAŠ";"x12A0D";"SUMAŠ";"@@@";"SUMAŠ";"SUMAŠ"
"𒨎";"SUR";"x12A0E";"SUR";"@@@";"SUR";"SUR"
"𒨏";"ŠA";"x12A0F";"ŠA";"@@@";"ŠA";"ŠA"
"𒨐";"|(ŠA×HI@g~a)~a|";"x12A10";"|(ŠA×HI@g~a)~a|";"@@@";"|(ŠA×HI@g~a)~a|";"|(ŠA×HI)|"
"𒨑";"|(ŠA×HI@g~a)~b|";"x12A11";"|(ŠA×HI@g~a)~b|";"@@@";"|(ŠA×HI@g~a)~b|";"|(ŠA×HI)|"
"𒨒";"ŠA@g";"x12A12";"ŠA@g";"@@@";"ŠA@g";"ŠA"
"𒨓";"ŠA₃~a1";"x12A13";"ŠA3~a1";"@@@";"ŠA₃~a1";"ŠA₃"
"𒨔";"ŠA₃~a2";"x12A14";"ŠA3~a2";"@@@";"ŠA₃~a2";"ŠA₃"
"𒨕";"ŠA₃~a2@g";"x12A15";"ŠA3~a2@g";"@@@";"ŠA₃~a2@g";"ŠA₃"
"𒨖";"ŠA₃~b";"x12A16";"ŠA3~b";"@@@";"ŠA₃~b";"ŠA₃"
"𒨗";"ŠA₃~c";"x12A17";"ŠA3~c";"@@@";"ŠA₃~c";"ŠA₃"
"𒨘";"ŠA₃~d";"x12A18";"ŠA3~d";"@@@";"ŠA₃~d";"ŠA₃"
"𒨙";"ŠAGAN";"x12A19";"ŠAGAN";"@@@";"ŠAGAN";"ŠAGAN"
"𒨚";"ŠAGINA";"x12A1A";"ŠAGINA";"@@@";"ŠAGINA";"ŠAGINA"
"𒨛";"ŠAH₂~a";"x12A1B";"ŠAH2~a";"@@@";"ŠAH₂~a";"ŠAH₂"
